GEOID,Population 2010,Population 2011,Population 2012,Population 2013,Population 2014,Population  2015,Population 2016,Population 2017,Population 2018,Population 2019,Population 2020,Population 2021,Population 2022,Population 2023,Housing Units 2010,Housing Units 2011,Housing Units 2012,Housing Units 2013,Housing Units 2014,Housing Units 2015,Housing Units 2016,Housing Units 2017,Housing Units 2018,Housing Units 2019,Housing Units 2020,Housing Units 2021,Housing Units 2022,Housing Units 2023,Population 2024,Housing Units 2024,Population Density (people per acre for most recent year),Housing Unit Density (units per acre for most recent year),Population 2025,Housing Units 2025,Shape__Area,New Units Permitted
530330000000000.0,5.0,8.167,9.237,10.304,11.466,12.73,14.084,15.365,16.51,16.349,18.827,18.634,18.494,18.436,7.0,8.03,8.146,8.225,8.348,8.467,8.592,8.716,8.832,8.328,9,8.949,8.949,8.949,18.448,8.949,6.52962969,3.180409084,18.373,8.949,122565.3,119157
530330000000000.0,16.999,16.792,16.53,16.336,16.129,16.01,15.927,15.94,15.803,15.587,15.4,15.415,15.3,15.211,7.0,7.009,7.004,7.003,7.003,6.999,7.001,7.003,6.997,6.997,7,7.0,7.0,6.99,15.207,6.987,16.36149571,7.550960551,15.133,6.984,40292.4494,119157
530330000000000.0,60.997,61.408,61.728,62.514,63.448,64.901,66.876,68.126,68.806,69.19,69.68,69.61,69.073,68.875,29.001,29.139,29.217,29.314,29.413,29.5,29.608,29.711,29.788,29.889,30,29.971,29.97,29.97,68.712,29.929,21.80382905,9.536128356,68.431,29.929,136702.287,119157
530330000000000.0,151.093,151.743,152.179,153.938,155.954,159.733,165.068,170.735,172.718,173.501,174.487,174.79,173.215,172.363,122.776,122.756,122.485,122.293,122.109,121.879,121.732,121.582,121.31,121.135,121,121.0,120.871,120.827,172.678,120.819,127.948359,89.8781522,171.995,120.819,58553.73511,119157
530330000000000.0,22.124,22.274,22.351,22.518,22.669,22.939,23.862,24.284,24.525,24.669,24.85,24.864,24.645,24.586,9.0,8.974,8.929,8.889,8.85,8.808,9.155,9.119,9.073,9.035,9,9.0,9.0,9.0,24.574,9.0,12.92299674,4.754792146,24.461,9.0,82443.33606,119157
530330000000000.0,76.996,75.033,72.829,70.954,68.991,67.505,66.198,65.051,63.489,56.244,53.642,53.698,53.309,136.752,38.002,36.807,35.536,34.289,33.043,31.787,30.552,29.173,27.909,25.414,24,24.0,24.0,81.881,146.576,81.881,29.03177021,16.2830787,145.989,81.881,219046.9744,119157
530330000000000.0,66.996,70.071,73.039,76.574,80.245,84.63,89.349,95.191,98.715,101.841,105.156,105.256,104.48,103.317,45.002,44.884,44.673,44.492,44.31,44.112,43.842,44.507,44.297,44.122,44,44.0,44.0,43.817,102.828,43.704,25.30656624,10.79886515,102.418,43.704,176281.9156,119157
530330000000000.0,6.0,6.6,7.192,7.838,8.504,9.233,10.027,10.7,11.329,11.933,12.548,12.558,12.459,12.411,4.0,4.105,4.202,4.302,4.402,4.5,4.601,4.702,4.798,4.898,5,5.0,5.0,4.997,12.398,4.994,6.452600976,2.610099569,12.346,4.994,83339.23361,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19635.76981,119157
530330000000000.0,130.993,129.03,126.817,125.47,124.287,124.072,123.164,123.396,122.068,120.136,118.325,118.542,114.133,113.498,62.003,65.288,68.44,71.634,74.833,78.001,81.217,84.438,87.572,90.768,94,93.992,92.551,92.51,113.777,92.51,45.97391176,37.53129701,113.32,92.51,107365.018,119157
530330000000000.0,102.994,100.393,97.669,95.826,94.211,93.658,94.16,93.717,91.858,89.214,86.778,86.951,86.369,220.862,77.004,76.225,75.29,74.404,73.524,72.61,71.751,70.658,69.727,68.852,68,68.0,68.0,161.39,236.754,161.39,112.0320747,76.67552921,235.81,161.39,91688.01227,119157
530330000000000.0,61.997,62.124,62.154,62.663,63.305,64.505,65.189,66.4,66.845,66.959,67.173,67.243,66.734,94.104,32.002,31.942,31.818,31.714,31.612,31.499,31.406,31.313,31.189,31.089,31,31.0,30.998,45.61,108.343,53.431,29.79829391,14.81880795,109.603,54.506,160217.9855,119157
530330000000000.0,74.996,76.716,78.312,80.474,82.811,85.79,88.128,134.964,142.471,145.438,147.351,147.505,146.393,145.949,34.002,34.145,34.218,34.314,34.412,34.497,34.604,66.974,67.022,67.877,68,68.0,67.997,67.997,146.037,67.997,39.42787423,18.44469701,145.256,67.952,160468.4976,119157
530330000000000.0,19.999,19.734,19.406,19.157,18.892,18.734,18.612,18.593,18.408,18.132,17.891,20.48,20.274,27.004,8.0,8.011,8.005,8.004,8.003,8.0,8.002,8.003,7.997,7.997,8,9.567,9.554,13.266,27.025,13.266,16.0391586,7.917944554,26.828,13.244,72857.96484,119157
530330000000000.0,11.999,11.831,11.623,11.464,11.294,11.191,11.11,11.101,10.981,10.805,10.651,10.662,10.581,10.549,5.0,5.007,5.003,5.002,5.002,5.0,5.001,5.002,4.998,4.998,5,5.0,5.0,5.0,10.555,5.0,8.402242727,3.996500536,10.512,5.0,54497.02652,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.071,178.421,178.732,177.482,176.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.149,126,126.0,126.0,126.0,177.079,126.0,55.94759936,40.01548679,175.964,125.855,136998.2165,119157
530330000000000.0,46.997,47.524,47.896,48.478,49.01,49.853,50.816,54.43,55.216,55.754,56.451,56.501,56.075,55.74,24.001,23.835,23.62,23.42,23.221,23.014,22.823,23.564,23.349,23.153,23,23.0,23.0,22.963,55.757,22.963,20.77268847,8.972841066,69.563,30.048,145865.8304,119157
530330000000000.0,32.998,32.506,31.965,33.453,33.257,29.107,31.72,31.752,31.413,30.889,30.529,33.115,32.911,32.787,16.001,16.009,15.985,17.14,17.127,16.092,17.013,17.004,16.979,16.967,17,18.567,18.567,18.566,32.753,18.566,12.33439003,7.000925871,32.71,18.566,115515.3759,119157
530330000000000.0,44.997,44.612,44.169,44.089,45.651,46.124,47.027,47.404,47.243,46.813,46.249,46.311,45.778,45.617,25.001,24.941,24.829,24.733,25.627,25.523,25.436,25.349,25.237,25.145,25,25.0,24.942,24.942,50.235,27.776,10.01488697,5.564026595,49.95,27.751,217241.5415,119157
530330000000000.0,70.996,75.79,76.908,78.653,80.56,83.236,86.643,93.492,95.238,101.459,102.841,102.841,101.979,101.659,48.002,50.029,49.605,49.213,48.823,48.414,48.04,50.157,49.732,52.368,52,51.973,51.965,51.965,101.71,51.965,38.62574195,20.11114178,108.217,56.345,122034.0475,119157
530330000000000.0,28.998,29.174,29.254,29.449,29.607,29.928,30.308,30.775,31.055,31.22,31.356,31.378,31.133,30.99,11.001,11.016,11.01,11.01,11.008,11.005,11.009,11.013,11.006,11.008,11,11.0,11.0,10.988,30.987,10.988,12.07336403,4.308603186,30.72,10.963,110829.0164,119157
530330000000000.0,35.998,37.728,37.779,37.914,38.017,38.334,38.729,39.317,39.578,39.666,39.394,39.422,39.099,38.999,15.001,16.003,15.892,15.79,15.69,15.584,15.489,15.393,15.282,15.182,15,15.0,15.0,15.0,38.811,14.965,10.54646069,4.085637206,38.617,14.96,159486.4643,119157
530330000000000.0,26.998,26.739,26.391,26.149,25.887,25.76,25.681,25.695,25.53,25.252,25.022,27.611,27.244,29.301,10.0,9.913,9.806,9.705,9.604,9.5,9.402,9.304,9.196,9.097,9,10.567,10.538,11.853,29.305,11.853,11.46871712,4.661638544,29.139,11.844,110675.0323,119157
530330000000000.0,18.999,19.099,19.172,19.391,21.696,23.914,24.604,24.991,25.185,25.27,25.934,25.96,25.762,25.684,9.0,9.132,9.245,9.364,10.339,11.179,11.302,11.424,11.536,11.656,12,12.0,12.0,12.0,25.516,11.958,17.42891894,8.202086292,25.41,11.958,63499.32639,119157
530330000000000.0,95.995,99.377,102.611,106.641,110.895,116.119,122.254,127.526,131.478,134.895,138.459,138.582,137.503,137.115,60.003,59.98,59.834,59.726,59.623,59.497,59.412,59.325,59.179,59.079,59,59.0,59.0,59.0,137.152,59.0,40.84929361,17.64574159,136.583,59.0,145635.8677,119157
530330000000000.0,55.997,57.21,58.338,59.916,61.629,63.867,66.612,68.742,70.243,71.45,72.752,75.388,74.802,74.588,31.001,31.042,31.018,31.015,31.014,31.001,31.009,31.012,30.988,30.989,31,32.567,32.567,32.567,74.51,32.545,22.23807998,9.753754166,74.201,32.545,145340.3888,119157
530330000000000.0,66.996,78.694,77.76,77.41,77.268,77.734,78.84,92.61,92.146,91.245,91.525,91.606,90.893,90.636,26.001,31.301,31.163,31.044,30.928,30.8,30.693,38.947,38.802,38.688,39,39.0,39.0,39.0,90.661,39.0,23.35530765,10.08868581,90.285,39.0,168389.4893,119157
530330000000000.0,30.998,31.014,30.987,31.2,31.502,32.056,32.88,33.233,33.361,33.341,33.356,33.39,33.116,33.017,14.001,14.119,14.209,14.308,14.408,14.503,14.607,14.711,14.8,14.901,15,15.0,14.994,14.994,33.036,14.994,12.82500012,6.018226122,39.294,18.439,133460.5015,119157
530330000000000.0,128.993,130.678,132.168,134.705,137.517,146.551,155.198,156.506,161.323,148.228,175.093,174.82,172.809,172.275,79.004,77.841,76.518,75.245,73.979,75.849,76.643,74.444,74.53,69.042,83,82.891,82.724,82.724,170.863,82.359,68.97774822,40.132785,303.414,176.533,191597.968,119157
530330000000000.0,38.998,37.363,35.608,34.009,32.374,30.944,29.595,28.581,27.123,25.454,23.858,23.887,36.2,36.078,17.001,16.522,16.009,15.507,15.006,14.499,14.002,13.505,12.995,12.496,12,12.0,19.209,19.209,36.114,19.209,25.58313619,14.40827707,51.579,29.049,87822.62354,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106427.168,119157
530330000000000.0,115.993,116.786,117.425,118.971,120.874,123.704,127.562,129.328,130.481,131.11,131.978,132.083,131.028,172.48,50.002,50.268,50.431,50.626,50.825,51.003,51.216,51.429,51.59,51.79,52,52.0,51.997,80.937,177.214,80.937,38.43261153,17.62764398,176.443,80.928,199978.6154,119157
530330000000000.0,21.999,21.972,21.912,22.02,22.188,22.535,23.07,23.315,23.374,23.328,23.326,23.348,23.173,23.107,10.0,10.013,10.006,10.004,10.004,10.0,10.002,10.004,9.996,9.997,10,10.0,10.0,10.0,23.116,10.0,9.732662246,4.227364916,23.023,10.0,103040.0716,119157
530330000000000.0,89.995,91.806,93.475,95.897,98.473,102.03,104.925,111.45,113.734,123.071,125.28,125.45,124.57,124.112,62.003,62.178,62.226,62.314,62.403,62.472,62.583,64.192,64.173,68.799,69,69.0,69.0,68.995,123.244,68.711,45.78384398,25.64104364,122.615,68.67,116649.9303,119157
530330000000000.0,65.996,59.465,52.754,46.21,39.645,33.055,26.492,19.713,13.144,6.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275697.9754,119157
530330000000000.0,168.99,169.758,173.844,175.816,178.14,197.117,221.192,215.794,226.759,227.567,228.712,229.09,227.541,226.625,118.006,118.678,121.401,121.907,122.422,132.384,144.162,141.092,146.906,147.428,148,148.0,148.0,148.0,227.041,148.0,40.91229138,26.80514245,225.617,147.821,240209.4079,119157
530330000000000.0,66.914,65.593,64.074,62.958,62.634,62.862,60.005,60.299,59.193,57.732,56.594,56.667,56.266,56.073,31.419,31.307,31.116,30.933,31.025,31.111,30.307,30.433,30.243,30.077,30,30.0,30.0,30.0,56.137,30.0,3.848710784,2.078228525,55.202,29.808,624762.3121,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.835,138.948,137.914,137.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,52.0,52.0,52.0,137.562,51.997,83.87417571,31.82943492,137.018,51.997,71155.67462,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57056.1037,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49224.94875,119157
530330000000000.0,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59516.29648,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37845.28883,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71566.47502,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488144.788,119157
530330000000000.0,11.999,11.869,11.699,11.578,11.446,11.38,11.338,11.365,11.283,11.145,10.984,10.992,10.905,10.877,5.0,4.907,4.805,4.705,4.605,4.504,4.406,4.308,4.206,4.107,4,4.0,4.0,4.0,10.876,4.0,3.924037773,1.449187618,10.831,4.0,120221.9911,119157
530330000000000.0,2.846,2.035,2.087,2.331,2.407,2.501,2.615,2.682,2.743,2.794,2.851,2.853,2.831,2.824,1.0,0.857,0.864,0.946,0.954,0.961,0.969,0.977,0.984,0.992,1,1.0,1.0,1.0,2.824,1.0,11.2559449,4.002825354,2.812,1.0,10877.39111,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31976.33804,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123793.661,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38214.44131,119157
530330000000000.0,64.971,65.207,65.345,65.964,66.761,68.054,69.871,73.257,73.701,73.87,74.275,76.9,76.316,76.123,24.726,24.774,24.771,24.784,24.799,24.804,24.826,25.921,25.917,25.933,26,27.567,27.567,27.567,76.126,27.567,10.26634144,3.735841487,75.69,27.543,321150.1934,119157
530330000000000.0,83.941,84.071,84.064,81.534,83.309,84.686,85.293,85.966,86.309,86.354,82.575,82.627,81.944,81.749,27.001,27.206,27.356,27.025,27.612,27.771,27.947,28.124,28.272,28.442,28,28.0,27.997,27.997,81.727,27.997,4.348290882,1.496372374,81.33,27.988,814736.1641,119157
530330000000000.0,68.996,73.761,82.122,84.222,82.265,93.594,97.697,101.132,103.192,104.694,106.362,106.507,102.793,102.392,52.003,54.185,58.707,58.651,57.045,62.246,62.21,62.174,62.076,62.028,62,62.0,61.141,61.132,102.415,61.103,33.25006329,20.0162926,112.415,67.673,147262.6242,119157
530330000000000.0,58.997,57.867,56.547,55.452,54.316,53.457,52.698,52.163,51.232,51.292,50.222,52.841,52.457,52.202,21.001,21.053,21.061,21.083,21.107,21.121,21.151,21.18,21.188,21.968,22,23.565,23.565,23.543,52.2,23.535,10.32160796,4.671969294,51.995,23.535,219428.7615,119157
530330000000000.0,34.998,34.24,33.431,32.879,32.416,34.319,34.454,34.114,33.487,32.686,32.072,32.103,31.859,31.725,14.001,13.927,13.824,13.731,13.639,14.41,14.322,14.233,14.13,14.039,14,14.0,14.0,13.991,31.73,13.989,12.40996702,5.49359288,31.601,13.989,110916.7271,119157
530330000000000.0,33.766,35.489,37.16,39.116,41.153,43.543,46.261,45.543,48.508,50.247,52.138,57.402,56.982,56.735,22.001,22.175,22.303,22.446,22.59,22.726,22.877,22.097,22.66,22.805,23,25.681,25.681,25.664,56.769,25.664,25.9654909,11.7881693,56.514,25.657,94805.19315,119157
530330000000000.0,57.803,61.396,64.901,73.788,77.987,82.963,88.631,94.167,98.31,101.997,105.763,105.164,104.246,103.779,52.347,54.69,56.922,62.124,64.393,66.635,68.923,71.212,73.428,75.701,78,77.705,77.621,77.621,103.219,77.321,72.60474223,54.59902036,102.82,77.321,61687.38162,119157
530330000000000.0,81.032,83.804,86.449,89.793,93.287,97.697,102.917,107.895,111.29,114.143,117.098,116.723,115.867,115.331,59.75,60.253,60.632,61.051,61.471,61.87,62.311,62.75,63.126,63.552,64,63.856,63.853,63.816,115.388,63.796,68.3457852,37.93875863,114.927,63.796,73249.57727,119157
530330000000000.0,36.998,36.546,36.037,35.8,35.649,36.838,36.66,36.687,36.383,35.9,35.573,35.611,35.358,35.25,15.501,15.524,15.515,15.516,15.519,15.948,15.955,15.962,15.952,15.956,16,16.0,16.0,16.0,35.276,16.0,9.500069135,4.325586402,35.14,16.0,161119.025,119157
530330000000000.0,33.798,33.566,30.303,30.251,30.282,30.551,31.912,32.017,31.894,32.42,32.473,32.461,32.201,32.113,13.001,12.978,12.356,12.316,12.276,12.232,12.727,12.691,12.642,12.929,13,12.992,12.989,12.989,32.107,12.986,16.18843816,6.573990178,31.978,12.986,86040.12425,119157
530330000000000.0,10.608,11.576,12.524,13.555,14.615,15.768,17.01,18.037,19.039,20.013,21.0,21.015,20.859,20.809,4.348,4.619,4.881,5.146,5.411,5.674,5.94,6.207,6.467,6.732,7,7.0,7.0,7.0,20.779,6.995,21.02881942,7.107145569,20.697,6.995,42866.91876,119157
530330000000000.0,18.528,24.222,24.71,25.401,32.584,33.698,35.106,36.22,36.915,37.428,38.0,38.024,36.778,36.693,12.177,14.852,14.062,13.281,16.677,15.892,15.117,14.341,13.552,12.774,12,12.0,11.847,11.847,36.687,11.847,68.62003699,22.2473818,36.541,11.847,23196.37683,119157
530330000000000.0,14.666,15.663,16.635,17.733,18.861,20.151,21.585,22.909,22.046,24.075,25.433,25.448,25.248,25.176,10.001,10.119,10.217,10.322,10.427,10.528,10.637,10.744,10.232,10.756,11,10.998,10.998,10.998,29.988,13.491,20.55643374,9.286637231,29.863,13.491,63279.56412,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22138.5712,119157
530330000000000.0,73.996,74.191,72.644,71.654,70.839,70.632,69.262,64.658,63.516,61.996,60.703,63.302,62.793,62.589,32.002,33.113,33.075,33.058,33.044,33.018,32.909,32.024,31.986,31.971,32,33.546,33.546,33.546,67.189,36.38,16.24552978,8.793231179,71.576,38.742,191904.3538,119157
530330000000000.0,81.995,80.47,78.82,77.759,76.897,76.621,75.621,74.969,73.719,72.103,70.62,70.689,70.162,74.213,31.001,31.042,31.019,31.016,31.016,30.998,31.007,31.014,30.991,30.992,31,31.0,31.0,33.631,74.085,33.593,16.28826852,7.506509623,83.022,38.261,222020.3374,119157
530330000000000.0,40.998,41.118,41.105,41.263,41.386,41.747,42.195,42.877,43.179,43.291,43.395,43.325,43.006,42.885,18.001,18.026,18.013,18.013,18.013,18.007,18.013,18.019,18.006,18.008,18,17.977,17.977,17.977,42.903,17.977,11.24875521,4.732037075,42.734,17.977,165478.6681,119157
530330000000000.0,57.997,58.427,58.772,59.568,60.506,61.947,65.513,66.748,67.434,67.826,68.332,68.391,67.866,66.064,28.001,27.935,27.812,27.707,27.602,27.487,28.413,28.317,28.193,28.092,28,28.0,28.0,27.666,65.305,27.504,12.78542399,5.407342563,65.032,27.504,221549.2467,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80270.12077,119157
530330000000000.0,228.987,226.165,222.894,225.085,223.603,223.619,222.819,221.39,219.122,216.006,213.002,213.135,211.439,210.756,68.003,68.184,68.225,70.449,70.525,70.582,70.693,70.802,70.841,70.935,71,71.0,71.0,70.969,393.022,198.109,36.95926923,17.75520841,412.384,198.109,486019.6044,119157
530330000000000.0,68.996,67.063,65.012,53.484,70.189,69.32,69.003,67.799,66.101,64.091,62.21,62.255,61.785,61.54,21.001,20.746,20.449,18.138,29.699,29.405,29.131,28.856,28.552,28.271,28,27.996,27.996,27.982,61.571,27.982,21.20639916,9.676904509,61.321,27.982,125946.6829,119157
530330000000000.0,42.998,41.877,40.695,39.822,39.06,38.612,38.499,37.815,36.832,35.654,32.237,32.046,31.799,31.699,16.001,16.062,16.09,16.128,16.168,16.201,16.246,16.29,16.317,16.358,16,15.944,15.944,15.944,30.932,15.746,15.69445432,8.029412246,30.754,15.734,85352.08975,119157
530330000000000.0,120.993,124.311,127.411,131.407,135.611,140.88,145.271,150.313,154.203,157.567,161.072,163.687,164.982,164.448,59.003,59.181,59.238,59.332,59.425,59.501,59.617,59.719,59.774,59.877,60,61.567,63.095,63.076,164.232,63.076,62.77801013,24.1723027,163.815,63.076,113660.4705,119157
530330000000000.0,65.996,65.862,65.624,67.655,68.079,68.386,68.768,69.533,69.679,69.502,69.616,69.683,68.955,71.292,29.001,29.029,28.998,30.154,30.144,29.975,29.973,29.969,29.937,29.928,30,30.0,29.955,31.036,71.324,31.036,19.82323403,8.660752724,71.037,31.036,156090.8063,119157
530330000000000.0,214.988,218.145,218.688,208.759,207.853,209.94,199.615,212.43,205.0,200.68,207.408,182.34,167.109,183.704,81.004,82.707,82.079,81.504,81.922,81.322,80.777,80.23,79.604,79.04,85,84.973,84.934,87.565,183.396,87.565,47.4950565,22.1652597,197.017,91.945,180689.9781,119157
530330000000000.0,125.993,130.025,133.759,133.999,140.621,145.858,151.735,155.957,156.242,161.865,166.644,168.941,168.085,167.659,33.002,34.665,36.258,36.859,39.332,40.933,42.562,44.19,44.859,47.106,49,50.567,50.567,50.567,166.534,50.567,32.93337835,9.965783054,167.106,50.567,221011.0628,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,1.652,1.623,1.616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.995,0.995,1.596,0.988,1.540091368,0.956987592,1.59,0.988,44977.53836,119157
530330000000000.0,168.314,163.362,161.079,178.516,174.932,173.716,173.045,173.468,172.201,170.101,167.155,163.155,184.707,184.157,78.814,78.36,77.745,77.181,76.622,76.035,75.499,74.948,74.335,73.782,73,72.983,85.216,85.216,185.854,85.216,38.80333855,17.93391279,184.32,85.188,206907.3044,119157
530330000000000.0,37.998,37.845,37.635,37.714,37.882,40.021,40.876,41.33,41.36,41.187,41.083,41.121,40.792,40.675,18.001,17.918,17.799,17.691,17.585,18.527,18.426,18.324,18.204,18.099,18,18.0,17.998,17.998,40.688,17.998,14.26766796,6.347386755,40.393,17.97,123313.0958,119157
530330000000000.0,63.996,63.07,62.046,61.481,61.077,61.151,60.625,60.341,59.623,58.626,57.752,57.581,56.661,56.498,24.001,24.032,24.014,24.011,24.01,23.999,24.004,24.01,23.991,23.992,24,23.954,23.854,23.853,56.513,23.853,13.05146564,5.531469057,56.281,23.853,187843.0209,119157
530330000000000.0,35.998,36.558,37.073,37.883,40.837,42.113,43.747,44.751,41.664,44.666,45.467,45.513,45.157,44.63,19.001,19.072,19.105,19.15,20.05,20.089,20.141,20.192,19.309,20.867,21,21.0,20.998,20.907,44.516,20.875,9.944443693,4.689943204,44.195,20.843,193584.6141,119157
530330000000000.0,11.999,20.341,28.633,37.061,45.526,54.207,60.393,133.312,141.714,145.336,152.243,152.342,151.171,150.813,10.0,14.19,18.353,22.523,26.695,30.854,34.0,38.181,42.321,46.491,50,50.0,50.0,50.0,150.79,50.0,42.98795889,14.3231081,149.948,49.961,151939.6877,119157
530330000000000.0,177.315,172.302,171.864,172.718,173.98,176.657,180.765,182.757,183.267,182.962,183.113,183.284,181.933,178.741,77.935,76.877,76.726,76.625,76.526,76.399,76.326,76.251,76.1,76.01,76,76.0,76.0,75.439,180.381,76.526,7.15211223,3.046418202,179.661,76.526,1094152.151,119157
530330000000000.0,143.992,143.605,142.891,143.031,143.33,144.605,146.653,149.168,149.325,148.834,148.479,148.501,147.36,148.891,59.003,59.098,59.073,59.085,59.102,59.096,59.129,59.989,59.962,59.982,60,59.979,59.979,61.209,148.702,61.163,11.05319261,4.564981832,148.094,61.163,583598.4461,119157
530330000000000.0,1.994,1.796,1.594,1.396,1.198,0.999,0.801,0.596,0.397,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80100.58884,119157
530330000000000.0,42.998,42.948,42.837,39.951,40.268,40.991,46.008,46.963,47.199,47.15,47.761,47.822,49.921,49.745,28.001,27.92,27.781,26.647,26.529,26.4,28.239,28.121,27.982,27.867,28,28.0,29.529,29.529,49.771,29.523,2.86906593,1.709281273,49.555,29.523,752345.5649,119157
